start_date,end_date,duration,consent,condition,condition_for,condition_rol,timeEvent_forVic,moral,dim,color,visualDetail,sound,smell,touch,taste,vivid,detail,comprehensible,complex,realistic,location,setting,objects,people,time,year,season,day,hour,long,tone,implicationsThen,implicationsNow,felt,valenceThen,intensityThen,valenceNow,intensityNow,thoughts,reveal,before,after,accuracy,oftenThought,oftenTalked,timeEvent_unPer,check_time_unPer,attncheck_unPer,age,gender,education,language,race,attn_check_cond
3/18/20 19:04,3/18/20 19:12,473,Accept HIT,ForgPer,Forgiveness,Perpetrator,NA,6,5,6,6,5,2,2,1,6,5,6,3,6,5,5,4,6,5,6,6,6,5,3,1,2,1,6,4,5,2,3,5,5,4,2,7,2,4,NA,NA,NA,24,male,Some College,English,Caucasian/White,TRUE
3/18/20 19:02,3/18/20 19:12,630,Accept HIT,UnforgPer,No forgiveness,Perpetrator,NA,5,6,5,3,3,3,3,2,6,6,6,3,6,5,6,3,6,6,5,6,3,3,5,2,2,5,7,2,6,2,5,5,4,1,6,6,6,5,12-Jun,Yes,"A memory in which I harmed another person, and I know the person I harmed did NOT end up forgiving me.",55,Female,Some College,English,Caucasian/White,TRUE
3/18/20 18:54,3/18/20 19:13,1154,Accept HIT,ForgPer,Forgiveness,Perpetrator,NA,7,5,7,7,7,1,5,1,6,7,6,3,7,7,7,6,6,7,1,7,2,1,2,1,7,6,5,2,2,1,5,1,5,3,1,6,5,5,NA,NA,NA,27,Female,High School / GED,English,"Caucasian/White,Native American/Alaskan",TRUE
3/18/20 19:04,3/18/20 19:13,549,Accept HIT,UnforgPer,No forgiveness,Perpetrator,NA,3,7,2,2,3,1,1,1,7,7,7,3,7,7,7,7,7,7,7,7,7,7,5,1,2,7,7,1,7,1,7,7,2,7,7,7,7,7,"January, 2020",Yes,"A memory in which I harmed another person, and I know the person I harmed did NOT end up forgiving me.",71,Female,High School / GED,English,Caucasian/White,TRUE
3/18/20 18:42,3/18/20 19:13,1859,Accept HIT,ForgVic,Forgiveness,Victim,16-Dec,7,7,7,7,5,1,1,5,7,7,7,6,7,7,7,7,6,7,7,7,7,7,7,1,7,6,7,1,7,1,7,7,4,6,7,1,6,5,NA,NA,NA,35,female,4-year College Degree,English,Caucasian/White,TRUE
3/18/20 19:01,3/18/20 19:13,738,Accept HIT,UnforgVic,No forgiveness,Victim,NA,4,6,4,6,2,1,2,1,7,7,6,3,7,7,5,7,7,5,6,7,7,6,6,2,5,6,7,1,6,1,5,7,5,3,5,1,5,3,NA,NA,NA,27,Male,4-year College Degree,English,Caucasian/White,TRUE
3/18/20 19:04,3/18/20 19:14,550,Accept HIT,ForgVic,Forgiveness,Victim,"March, 2015",6,7,7,7,5,1,4,1,7,6,7,4,6,7,7,6,6,5,4,5,4,5,3,3,5,3,7,1,6,3,4,7,5,5,7,7,2,2,NA,NA,NA,52,male,4-year College Degree,English,Asian/Asian American,TRUE
3/18/20 19:01,3/18/20 19:14,787,Accept HIT,UnforgVic,No forgiveness,Victim,NA,7,7,7,2,7,1,1,1,7,7,7,6,7,7,6,6,7,7,6,7,6,7,7,1,7,7,7,1,7,1,6,7,7,3,7,7,7,7,NA,NA,NA,39,female,4-year College Degree,english,Caucasian/White,TRUE
3/18/20 19:09,3/18/20 19:14,279,Accept HIT,UnforgVic,No forgiveness,Victim,NA,7,7,1,7,5,1,1,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,1,7,7,7,1,7,1,7,7,7,7,7,1,6,5,NA,NA,NA,45,female,Masters Degree,English,Caucasian/White,TRUE
3/18/20 19:00,3/18/20 19:14,848,Accept HIT,UnforgVic,No forgiveness,Victim,NA,6,7,2,1,7,1,1,1,7,7,7,2,7,7,6,7,7,7,6,5,7,5,5,1,2,2,7,6,6,2,5,7,4,7,7,7,4,2,NA,NA,NA,43,male,Some College,english,Caucasian/White,TRUE
3/18/20 19:02,3/18/20 19:14,730,Accept HIT,UnforgVic,No forgiveness,Victim,NA,7,7,7,7,1,2,5,3,6,7,7,4,7,7,7,6,5,7,7,6,7,6,7,1,7,7,7,1,7,1,6,7,4,6,6,7,7,2,NA,NA,NA,39,female,Some College,english,"Caucasian/White,Native American/Alaskan",TRUE
3/18/20 18:59,3/18/20 19:14,951,Accept HIT,ForgPer,Forgiveness,Perpetrator,NA,7,7,7,7,7,4,7,1,7,7,7,2,7,7,7,7,7,7,7,7,7,7,7,1,1,4,7,4,1,1,7,7,4,7,7,1,3,3,NA,NA,NA,30,Male,4-year College Degree,English,Caucasian/White,TRUE
3/18/20 19:09,3/18/20 19:15,314,Accept HIT,ForgVic,Forgiveness,Victim,17-Jul,7,7,5,3,6,1,3,1,7,7,5,5,7,7,7,5,7,7,7,7,7,6,2,1,7,6,7,1,7,1,7,7,3,2,7,5,7,1,NA,NA,NA,32,female,Some College,English,Caucasian/White,TRUE
3/18/20 18:53,3/18/20 19:15,1329,Accept HIT,UnforgVic,No forgiveness,Victim,NA,7,6,5,4,1,1,1,1,6,4,4,7,5,6,5,6,4,6,6,6,3,3,7,3,7,6,7,2,7,1,6,7,3,4,6,5,3,3,NA,NA,NA,26,Male,4-year College Degree,English,Caucasian/White,TRUE
3/18/20 18:59,3/18/20 19:15,989,Accept HIT,UnforgVic,No forgiveness,Victim,NA,7,7,5,7,1,1,1,1,7,7,7,6,7,7,7,7,7,3,7,7,7,3,5,2,7,7,6,2,7,2,3,6,3,3,6,6,5,5,NA,NA,NA,56,female,Some College,English,Caucasian/White,TRUE
3/18/20 18:59,3/18/20 19:16,989,Accept HIT,UnforgPer,No forgiveness,Perpetrator,NA,5,6,4,5,6,1,1,1,6,7,6,5,7,7,5,6,7,6,4,6,6,5,6,1,7,7,7,1,6,2,7,6,2,4,5,7,7,1,"February, 2017",Yes,"A memory in which I harmed another person, and I know the person I harmed did NOT end up forgiving me.",29,Male,Masters Degree,English,Caucasian/White,TRUE
3/18/20 19:12,3/18/20 19:16,200,Accept HIT,UnforgPer,No forgiveness,Perpetrator,NA,7,7,7,7,7,1,1,1,7,7,7,1,7,7,7,7,7,7,7,7,7,5,2,1,1,7,7,4,1,1,6,7,3,7,7,7,6,4,1-Oct,Yes,"A memory in which I harmed another person, and I know the person I harmed did NOT end up forgiving me.",29,Male,Some College,English,Caucasian/White,TRUE
3/18/20 19:05,3/18/20 19:16,666,Accept HIT,ForgVic,Forgiveness,Victim,15-Sep,6,5,5,5,5,1,2,1,5,5,5,2,6,7,7,5,6,5,5,7,3,6,3,2,7,6,6,2,7,3,5,5,6,4,5,6,5,2,NA,NA,NA,54,female,2-year College Degree,english,Caucasian/White,TRUE
3/18/20 19:07,3/18/20 19:16,528,Accept HIT,ForgVic,Forgiveness,Victim,"june, 2012",6,6,3,5,6,1,7,5,5,2,6,7,6,3,6,2,5,7,7,5,6,5,6,1,5,7,3,3,7,2,5,5,5,5,4,6,7,2,NA,NA,NA,30,female,Some College,english,Caucasian/White,TRUE
3/18/20 19:11,3/18/20 19:16,287,Accept HIT,UnforgPer,No forgiveness,Perpetrator,NA,3,5,7,4,1,1,2,1,5,5,5,3,5,5,5,5,4,4,5,6,4,2,5,2,6,5,5,1,7,2,5,5,5,4,4,2,3,2,16-Jun,Yes,"A memory in which I harmed another person, and I know the person I harmed did NOT end up forgiving me.",46,female,2-year College Degree,english,Caucasian/White,TRUE
3/18/20 19:09,3/18/20 19:16,454,Accept HIT,UnforgVic,No forgiveness,Victim,NA,7,7,7,7,6,2,6,2,7,6,7,2,6,7,5,7,7,7,6,6,7,6,2,1,3,2,6,1,6,1,7,7,3,6,6,7,3,1,NA,NA,NA,35,Female,Masters Degree,English,Asian/Asian American,TRUE
3/18/20 19:03,3/18/20 19:16,787,Accept HIT,ForgPer,Forgiveness,Perpetrator,NA,6,7,7,7,3,1,1,1,7,7,7,6,7,7,7,7,7,7,7,6,7,7,3,1,3,1,7,1,7,1,7,7,6,6,4,7,7,3,NA,NA,NA,47,Female,4-year College Degree,English,Caucasian/White,TRUE
3/18/20 19:05,3/18/20 19:17,696,Accept HIT,UnforgVic,No forgiveness,Victim,NA,7,7,3,5,1,1,2,2,7,7,6,6,7,7,7,6,6,7,7,7,6,6,7,1,7,7,7,1,7,1,7,7,5,5,7,7,7,7,NA,NA,NA,55,female,4-year College Degree,english,Caucasian/White,TRUE
3/18/20 19:09,3/18/20 19:17,483,Accept HIT,ForgVic,Forgiveness,Victim,"February, 2016",4,2,7,4,2,1,4,1,2,2,6,2,6,2,5,2,2,2,3,1,2,1,3,2,2,2,3,2,3,2,2,3,3,1,2,3,1,1,NA,NA,NA,25,female,4-year College Degree,English,Caucasian/White,TRUE
3/18/20 19:10,3/18/20 19:17,414,Accept HIT,UnforgVic,No forgiveness,Victim,NA,7,6,7,5,1,1,2,2,6,7,6,3,6,7,7,3,4,5,2,5,1,5,3,2,5,6,4,5,7,2,5,6,2,3,5,7,4,4,NA,NA,NA,30,Female,4-year College Degree,English,Caucasian/White,TRUE
3/18/20 19:08,3/18/20 19:17,587,Accept HIT,UnforgPer,No forgiveness,Perpetrator,NA,6,6,6,6,5,1,2,1,5,5,7,2,7,5,6,5,5,7,7,6,6,7,3,4,3,2,7,4,6,3,4,6,4,7,6,7,2,1,15-Jun,Yes,"A memory in which I harmed another person, and I know the person I harmed did NOT end up forgiving me.",38,male,4-year College Degree,English,Asian/Asian American,TRUE
3/18/20 19:05,3/18/20 19:17,721,Accept HIT,UnforgPer,No forgiveness,Perpetrator,NA,5,7,6,7,6,1,2,1,7,7,6,2,7,7,7,7,7,6,7,7,5,7,3,1,6,5,7,1,7,1,6,7,2,3,5,6,6,4,"February, 2012",Yes,"A memory in which I harmed another person, and I know the person I harmed did NOT end up forgiving me.",37,male,4-year College Degree,English,Caucasian/White,TRUE
3/18/20 19:06,3/18/20 19:18,726,Accept HIT,ForgPer,Forgiveness,Perpetrator,NA,5,6,4,5,4,2,6,6,6,6,5,2,6,6,6,7,5,6,6,5,6,4,2,3,7,7,5,3,6,2,5,6,4,6,5,5,5,5,NA,NA,NA,42,Female,4-year College Degree,English,Caucasian/White,TRUE
3/18/20 19:12,3/18/20 19:18,348,Accept HIT,ForgVic,Forgiveness,Victim,12-Aug,4,4,6,5,6,1,1,1,5,5,7,3,7,7,7,4,6,4,1,1,5,2,2,1,3,2,7,1,6,2,5,4,1,1,3,6,3,1,NA,NA,NA,42,male,High School / GED,English,Caucasian/White,TRUE
3/18/20 19:04,3/18/20 19:18,887,Accept HIT,ForgPer,Forgiveness,Perpetrator,NA,7,7,7,7,5,1,2,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,1,7,5,7,1,7,1,5,7,7,7,7,7,7,3,NA,NA,NA,31,Male,4-year College Degree,English,Asian/Asian American,TRUE
3/18/20 19:13,3/18/20 19:19,348,Accept HIT,UnforgVic,No forgiveness,Victim,NA,6,7,7,6,6,5,7,6,7,6,7,6,6,5,7,7,5,7,7,7,6,6,7,1,7,6,7,2,6,1,6,6,7,6,6,7,5,7,NA,NA,NA,32,male,High School / GED,english,Caucasian/White,TRUE
3/18/20 19:13,3/18/20 19:19,342,Accept HIT,UnforgPer,No forgiveness,Perpetrator,NA,7,4,7,3,4,1,1,1,5,2,5,2,5,2,5,4,1,4,7,6,2,1,4,1,7,7,6,2,6,6,6,6,5,7,6,5,3,3,13-Dec,Yes,"A memory in which I harmed another person, and I know the person I harmed did NOT end up forgiving me.",31,male,Masters Degree,English,Caucasian/White,TRUE
3/18/20 19:11,3/18/20 19:20,517,Accept HIT,ForgPer,Forgiveness,Perpetrator,NA,1,7,7,6,7,1,1,1,7,6,6,5,7,7,6,6,6,7,4,4,5,7,6,2,7,7,7,1,7,3,7,6,2,6,5,6,6,5,NA,NA,NA,58,male,Masters Degree,English,Caucasian/White,TRUE
3/18/20 19:12,3/18/20 19:20,496,Accept HIT,UnforgPer,No forgiveness,Perpetrator,NA,6,4,2,7,7,1,1,1,4,5,6,7,5,7,7,2,2,5,3,3,5,5,3,2,6,7,7,1,7,2,6,6,7,5,5,3,5,5,16-Aug,Yes,"A memory in which I harmed another person, and I know the person I harmed did NOT end up forgiving me.",49,male,4-year College Degree,English,Caucasian/White,TRUE
3/18/20 19:15,3/18/20 19:20,327,Accept HIT,UnforgVic,No forgiveness,Victim,NA,6,7,7,7,6,6,4,6,7,6,6,6,6,7,6,7,6,7,6,7,6,7,7,6,6,6,6,2,6,6,7,7,6,6,7,6,6,7,NA,NA,NA,53,Male,2-year College Degree,English,Caucasian/White,TRUE
3/18/20 19:17,3/18/20 19:21,208,Accept HIT,UnforgPer,No forgiveness,Perpetrator,NA,5,3,2,5,4,4,2,5,5,4,4,3,6,4,3,4,4,3,4,4,4,5,3,5,3,5,2,5,1,6,5,5,4,3,3,2,4,3,18-May,Yes,"A memory in which I harmed another person, and I know the person I harmed did NOT end up forgiving me.",28,male,Masters Degree,english,Caucasian/White,TRUE
3/18/20 19:12,3/18/20 19:21,510,Accept HIT,ForgPer,Forgiveness,Perpetrator,NA,6,6,7,6,1,1,1,1,5,6,5,5,6,6,7,5,7,6,6,6,6,6,3,3,7,7,7,2,6,2,7,5,7,5,4,3,7,1,NA,NA,NA,42,Female,4-year College Degree,English,Caucasian/White,TRUE
3/18/20 19:03,3/18/20 19:21,1040,Accept HIT,UnforgVic,No forgiveness,Victim,NA,7,7,7,6,5,1,1,1,7,7,7,3,7,7,7,5,7,7,7,7,5,5,6,1,7,7,7,1,7,1,7,7,4,6,1,7,7,2,NA,NA,NA,53,Female,Masters Degree,English,Caucasian/White,TRUE
3/18/20 19:11,3/18/20 19:21,566,Accept HIT,ForgPer,Forgiveness,Perpetrator,NA,6,6,6,5,5,1,2,4,6,6,5,4,5,7,5,7,6,5,5,5,5,6,2,3,6,3,6,2,6,4,7,5,6,6,5,7,2,1,NA,NA,NA,50,Female,4-year College Degree,English,Caucasian/White,TRUE
3/18/20 19:00,3/18/20 19:21,1249,Accept HIT,ForgVic,Forgiveness,Victim,18-Jan,7,6,7,6,3,1,2,1,7,6,7,4,7,7,6,4,7,6,6,4,7,5,7,1,7,6,7,1,7,2,6,7,5,1,6,7,7,5,NA,NA,NA,31,Female,4-year College Degree,English,Caucasian/White,TRUE
3/18/20 19:17,3/18/20 19:21,220,Accept HIT,ForgVic,Forgiveness,Victim,16-May,5,6,7,6,2,1,7,1,7,6,6,5,7,7,6,6,5,6,6,5,6,5,2,2,6,7,5,1,5,2,6,6,6,3,7,2,7,7,NA,NA,NA,33,male,Masters Degree,English,Caucasian/White,TRUE
3/18/20 19:13,3/18/20 19:21,489,Accept HIT,ForgVic,Forgiveness,Victim,15-Feb,7,6,7,3,5,5,6,5,6,7,3,6,7,3,5,3,5,7,6,3,6,5,5,4,5,5,6,1,3,5,6,7,2,5,5,6,6,5,NA,NA,NA,26,Male,4-year College Degree,English,Caucasian/White,TRUE
3/18/20 19:13,3/18/20 19:21,491,Accept HIT,UnforgPer,No forgiveness,Perpetrator,NA,7,7,4,1,7,1,1,1,7,7,7,4,7,7,6,7,7,7,7,7,7,7,1,1,7,7,7,1,7,1,7,6,4,6,7,7,1,1,15-Oct,Yes,"A memory in which I harmed another person, and I know the person I harmed did NOT end up forgiving me.",35,Male,2-year College Degree,English,Asian/Asian American,TRUE
3/18/20 19:11,3/18/20 19:21,600,Accept HIT,ForgVic,Forgiveness,Victim,"June, 2013",3,5,7,4,5,1,1,1,4,5,7,2,7,7,5,4,5,4,4,7,3,3,2,3,4,1,5,2,6,3,3,6,3,5,3,6,1,2,NA,NA,NA,39,male,4-year College Degree,English,Caucasian/White,TRUE
3/18/20 19:05,3/18/20 19:22,975,Accept HIT,UnforgPer,No forgiveness,Perpetrator,NA,5,7,3,6,3,1,3,1,7,7,6,4,7,6,6,5,6,7,6,7,5,5,5,1,7,7,6,1,7,2,7,6,7,5,7,7,5,2,"January, 2015",Yes,"A memory in which I harmed another person, and I know the person I harmed did NOT end up forgiving me.",66,male,High School / GED,english,Caucasian/White,TRUE
3/18/20 19:08,3/18/20 19:22,823,Accept HIT,ForgVic,Forgiveness,Victim,"may, 2013.",1,6,6,6,5,2,4,2,6,5,6,2,6,6,6,6,5,5,5,5,5,5,6,3,4,4,6,3,5,5,3,5,4,5,6,7,3,2,NA,NA,NA,76,male,4-year College Degree,english,Caucasian/White,TRUE
3/18/20 19:06,3/18/20 19:22,992,Accept HIT,ForgPer,Forgiveness,Perpetrator,NA,7,6,7,5,5,5,2,1,6,6,7,2,7,6,7,6,6,6,6,6,7,6,6,1,4,7,7,1,7,2,6,7,7,7,5,7,7,5,NA,NA,NA,30,Female,4-year College Degree,English,Latino/Hispanic,TRUE
3/18/20 19:18,3/18/20 19:24,309,Accept HIT,UnforgVic,No forgiveness,Victim,NA,6,4,6,4,2,1,1,1,5,5,6,2,5,3,4,4,3,5,5,4,4,2,2,2,3,4,5,3,4,2,4,5,3,5,5,1,2,3,NA,NA,NA,35,Male,4-year College Degree,English,Asian/Asian American,TRUE
3/18/20 19:19,3/18/20 19:24,305,Accept HIT,UnforgVic,No forgiveness,Victim,NA,6,3,6,2,2,1,2,1,3,3,5,2,6,3,5,2,3,2,5,3,3,2,7,2,1,2,5,2,5,4,1,3,2,2,3,6,2,3,NA,NA,NA,28,Male,Some College,English,Caucasian/White,TRUE
3/18/20 19:19,3/18/20 19:24,294,Accept HIT,UnforgPer,No forgiveness,Perpetrator,NA,4,4,6,4,4,4,4,4,4,5,6,4,6,5,4,5,5,3,6,2,4,4,3,3,2,4,6,3,6,3,4,5,4,3,3,7,4,2,19-Jun,Yes,"A memory in which I harmed another person, and I know the person I harmed did NOT end up forgiving me.",23,female,Some College,english,Caucasian/White,TRUE
3/18/20 19:13,3/18/20 19:24,676,Accept HIT,ForgPer,Forgiveness,Perpetrator,NA,5,4,7,6,6,1,3,1,6,5,4,2,7,6,5,3,2,6,2,2,4,4,2,2,3,2,6,1,4,3,4,4,3,3,1,6,4,2,NA,NA,NA,39,Male,4-year College Degree,English,Caucasian/White,TRUE
3/18/20 19:16,3/18/20 19:24,489,Accept HIT,ForgVic,Forgiveness,Victim,20-Mar,7,7,7,5,1,1,1,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,6,7,7,1,7,1,7,7,1,7,7,1,7,7,NA,NA,NA,46,Female,2-year College Degree,English,Caucasian/White,TRUE
3/18/20 19:12,3/18/20 19:25,789,Accept HIT,ForgVic,Forgiveness,Victim,18-Feb,2,7,7,1,1,1,1,1,5,4,7,3,7,5,7,4,3,5,7,5,4,5,4,4,4,3,7,1,5,4,2,5,7,3,1,7,1,3,NA,NA,NA,24,Female,4-year College Degree,English,Latino/Hispanic,TRUE
3/18/20 19:22,3/18/20 19:25,208,Accept HIT,ForgPer,Forgiveness,Perpetrator,NA,6,2,4,3,4,4,1,5,5,4,2,3,6,4,3,3,4,4,3,3,2,3,2,1,2,5,5,1,1,5,5,5,2,2,5,7,6,2,NA,NA,NA,32,Female,Some College,English,Caucasian/White,TRUE
3/18/20 19:16,3/18/20 19:26,591,Accept HIT,ForgPer,Forgiveness,Perpetrator,NA,6,7,7,5,3,1,1,1,7,7,7,2,7,7,7,7,7,7,7,7,7,7,2,2,5,2,7,2,6,3,5,7,3,7,7,7,2,1,NA,NA,NA,42,Man,4-year College Degree,english,Caucasian/White,TRUE
3/18/20 19:12,3/18/20 19:26,837,Accept HIT,UnforgVic,No forgiveness,Victim,NA,7,7,7,7,4,1,2,1,7,7,7,4,7,7,7,7,7,7,7,7,7,7,4,1,4,5,7,1,7,1,3,7,4,7,7,7,2,2,NA,NA,NA,37,female,Masters Degree,English,"African American/Black,Native American/Alaskan",TRUE
3/18/20 19:15,3/18/20 19:26,650,Accept HIT,ForgPer,Forgiveness,Perpetrator,NA,4,5,5,5,3,2,5,5,5,5,5,5,5,3,5,3,3,3,3,3,5,3,2,3,5,3,5,5,3,3,2,5,3,5,5,3,5,3,NA,NA,NA,45,Male,4-year College Degree,English,Caucasian/White,TRUE
3/18/20 19:14,3/18/20 19:27,788,Accept HIT,UnforgPer,No forgiveness,Perpetrator,NA,6,5,3,5,1,1,3,6,6,7,6,6,4,5,5,1,3,3,2,2,5,2,5,7,6,6,6,1,6,2,6,5,2,3,6,5,5,1,15-Apr,Yes,"A memory in which I harmed another person, and I know the person I harmed did NOT end up forgiving me.",38,Female,4-year College Degree,English,Caucasian/White,TRUE
3/18/20 19:20,3/18/20 19:27,438,Accept HIT,ForgVic,Forgiveness,Victim,"August, 2015",7,7,7,7,7,7,7,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,7,7,7,1,7,7,7,6,7,7,7,7,7,2,NA,NA,NA,30,Female,Some College,English,Caucasian/White,TRUE
3/18/20 19:03,3/18/20 19:28,1524,Accept HIT,ForgPer,Forgiveness,Perpetrator,NA,2,7,7,7,5,1,6,1,7,6,7,1,7,7,6,7,6,2,4,2,2,3,2,4,4,1,7,2,5,4,6,3,1,4,1,4,1,1,NA,NA,NA,58,M,4-year College Degree,California English,"Caucasian/White,Latino/Hispanic",TRUE
3/18/20 19:23,3/18/20 19:28,339,Accept HIT,ForgPer,Forgiveness,Perpetrator,NA,4,6,7,2,3,1,4,1,6,5,7,3,7,7,7,4,4,6,7,6,4,6,5,3,4,5,6,3,4,2,3,4,4,3,4,6,3,1,NA,NA,NA,26,Female,"Professional Degree (JD, MD)",English,Asian/Asian American,TRUE
3/18/20 19:16,3/18/20 19:29,745,Accept HIT,UnforgVic,No forgiveness,Victim,NA,7,7,7,7,1,1,7,1,7,7,7,7,7,7,7,7,1,7,7,7,7,7,7,1,7,1,7,1,7,1,7,7,4,7,7,7,7,1,NA,NA,NA,31,male,2-year College Degree,english,Asian/Asian American,TRUE
3/18/20 19:20,3/18/20 19:29,524,Accept HIT,UnforgPer,No forgiveness,Perpetrator,NA,3,3,2,4,1,1,1,1,3,3,6,5,4,6,4,3,2,3,5,4,4,5,3,2,3,5,6,3,6,3,6,5,3,2,3,3,3,1,15-May,Yes,"A memory in which I harmed another person, and I know the person I harmed did NOT end up forgiving me.",68,female,Masters Degree,english,Caucasian/White,TRUE
3/18/20 19:03,3/18/20 19:30,1586,Accept HIT,ForgVic,Forgiveness,Victim,"January, 2012",7,7,7,7,1,1,1,1,7,7,7,2,6,5,6,3,6,2,3,6,6,1,3,1,7,7,7,1,7,1,7,7,6,1,7,7,7,5,NA,NA,NA,30,Male,High School / GED,English,Caucasian/White,TRUE
3/18/20 19:02,3/18/20 19:30,1659,Accept HIT,UnforgVic,No forgiveness,Victim,NA,7,6,6,6,2,2,2,2,6,6,7,2,7,7,6,5,6,6,6,6,6,6,2,1,7,7,7,1,7,1,5,6,5,3,6,6,6,5,NA,NA,NA,34,female,High School / GED,English,Caucasian/White,TRUE
3/18/20 19:15,3/18/20 19:30,890,Accept HIT,UnforgPer,No forgiveness,Perpetrator,NA,5,6,7,6,1,1,2,1,6,7,6,5,5,7,7,5,2,5,5,6,5,6,5,1,7,7,5,2,5,2,6,7,7,5,5,6,5,2,15-Mar,Yes,"A memory in which I harmed another person, and I know the person I harmed did NOT end up forgiving me.",56,male,4-year College Degree,English,Caucasian/White,TRUE
3/18/20 19:23,3/18/20 19:30,446,Accept HIT,UnforgPer,No forgiveness,Perpetrator,NA,6,5,5,7,5,3,3,5,6,7,7,5,6,5,5,7,5,5,5,6,6,5,6,3,5,5,7,5,5,2,5,5,5,7,6,1,7,3,16-Oct,Yes,"A memory in which I harmed another person, and I know the person I harmed did NOT end up forgiving me.",27,Male,4-year College Degree,English,Latino/Hispanic,TRUE
3/18/20 19:20,3/18/20 19:30,634,Accept HIT,ForgPer,Forgiveness,Perpetrator,NA,6,6,7,7,5,1,5,1,6,6,5,3,6,7,5,5,6,7,6,5,6,6,3,3,3,1,7,3,7,2,5,5,2,4,5,3,3,2,NA,NA,NA,34,male,4-year College Degree,English,Caucasian/White,TRUE
3/18/20 19:21,3/18/20 19:30,559,Accept HIT,ForgVic,Forgiveness,Victim,12-Oct,6,7,7,7,7,1,6,1,7,7,7,1,7,7,7,6,7,7,7,7,7,2,2,1,7,7,7,1,7,7,2,7,7,7,7,7,7,6,NA,NA,NA,60,male,4-year College Degree,english,African American/Black,TRUE
3/18/20 19:25,3/18/20 19:31,355,Accept HIT,ForgVic,Forgiveness,Victim,18-Nov,4,5,5,3,2,1,2,1,5,5,5,3,5,7,5,3,3,5,5,5,5,6,5,3,6,2,7,1,7,4,3,6,3,3,5,5,2,2,NA,NA,NA,33,male,4-year College Degree,english,Caucasian/White,TRUE
3/18/20 19:23,3/18/20 19:31,484,Accept HIT,UnforgVic,No forgiveness,Victim,NA,7,7,7,6,1,1,1,1,6,5,5,1,7,7,6,5,4,7,7,7,5,1,4,1,7,7,7,1,7,1,7,6,2,1,5,7,2,2,NA,NA,NA,46,female,4-year College Degree,English,Caucasian/White,TRUE
3/18/20 19:26,3/18/20 19:31,322,Accept HIT,ForgVic,Forgiveness,Victim,16-Sep,2,6,7,5,2,1,1,1,6,6,6,2,7,6,6,6,6,6,6,5,6,6,4,3,5,5,6,2,6,3,4,6,3,5,5,6,3,2,NA,NA,NA,41,m,4-year College Degree,English,Caucasian/White,TRUE
3/18/20 19:25,3/18/20 19:31,376,Accept HIT,ForgVic,Forgiveness,Victim,18-Mar,7,3,2,1,6,2,1,1,2,3,6,4,6,6,4,6,4,3,6,2,3,5,5,1,7,7,6,1,7,1,4,6,3,5,6,6,4,5,NA,NA,NA,40,female,Masters Degree,English,Caucasian/White,TRUE
3/18/20 19:17,3/18/20 19:32,933,Accept HIT,ForgPer,Forgiveness,Perpetrator,NA,5,6,7,6,2,1,3,1,7,7,7,5,7,6,6,6,6,7,7,5,6,5,3,2,7,3,6,2,6,3,2,5,2,2,5,6,3,2,NA,NA,NA,43,Male,4-year College Degree,English,Asian/Asian American,TRUE
3/18/20 19:26,3/18/20 19:33,365,Accept HIT,UnforgVic,No forgiveness,Victim,NA,7,7,7,6,3,1,6,1,6,5,7,2,7,7,4,6,6,6,6,6,6,6,2,1,7,3,7,1,7,2,2,6,4,3,6,1,3,4,NA,NA,NA,27,male,4-year College Degree,English,"Caucasian/White,Asian/Asian American",TRUE
3/18/20 19:29,3/18/20 19:34,309,Accept HIT,ForgPer,Forgiveness,Perpetrator,NA,7,5,6,7,2,1,2,1,5,6,6,3,7,7,7,4,5,7,7,7,7,5,5,1,7,7,7,1,7,1,4,7,4,7,7,7,5,3,NA,NA,NA,28,Male,4-year College Degree,English,Caucasian/White,TRUE
3/18/20 18:59,3/18/20 19:34,2101,Accept HIT,ForgVic,Forgiveness,Victim,"March, 2012",6,7,6,6,4,1,6,1,7,7,7,4,7,7,5,6,7,6,3,7,7,5,5,2,6,6,7,7,6,4,5,7,4,5,6,7,6,7,NA,NA,NA,31,female,2-year College Degree,Cantonese,Asian/Asian American,TRUE
3/18/20 19:23,3/18/20 19:34,634,Accept HIT,ForgPer,Forgiveness,Perpetrator,NA,5,5,7,5,4,1,1,1,5,5,5,3,5,5,5,5,5,4,4,6,4,4,2,3,4,1,5,3,5,3,3,5,4,3,3,3,1,1,NA,NA,NA,47,female,Masters Degree,Russian,Caucasian/White,TRUE
3/18/20 19:21,3/18/20 19:34,772,Accept HIT,ForgVic,Forgiveness,Victim,18-Sep,7,7,7,7,7,1,1,1,7,7,7,1,7,7,7,7,7,7,7,7,7,7,7,2,7,1,7,2,7,3,6,6,2,7,7,7,3,2,NA,NA,NA,42,male,Masters Degree,English,African American/Black,TRUE
3/18/20 19:26,3/18/20 19:34,485,Accept HIT,UnforgVic,No forgiveness,Victim,NA,7,5,6,5,2,1,6,1,6,5,5,3,7,6,5,4,3,6,5,5,4,6,3,4,5,4,5,4,5,1,6,4,2,6,3,6,5,4,NA,NA,NA,31,male,4-year College Degree,english,Caucasian/White,TRUE
